report_schema_version,engine_version,feel_package_version,dmn_package_version,dmn_tck_commit,dmn_specification_version,elixir_version,otp_version,execution_date,suite,profile,compatibility_percent,suite_coverage_percent,coverage_percent,group,id,status,decision,expected_error,expected,actual,error,case_file,compliance_level
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_dtDuration_005","passed","multiply_lhs_number_by_rhs_dtDuration_005","false","{""kind"":""day_time"",""months"":0,""seconds"":93600,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""93600"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_dtDuration_006","passed","multiply_lhs_number_by_rhs_dtDuration_006","false","{""kind"":""day_time"",""months"":0,""seconds"":0,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""0"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_dtDuration_007","passed","multiply_lhs_number_by_rhs_dtDuration_007","false","{""kind"":""day_time"",""months"":0,""seconds"":523800,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""523800.0"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_dtDuration_008","passed","multiply_lhs_number_by_rhs_dtDuration_008","false","{""kind"":""day_time"",""months"":0,""seconds"":207000,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""207000.0"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_number_001","passed","multiply_lhs_number_by_rhs_number_001","false","{""type"":""number"",""value"":""100""}","{""type"":""number"",""value"":""100""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_number_002","passed","multiply_lhs_number_by_rhs_number_002","false","{""type"":""number"",""value"":""-100""}","{""type"":""number"",""value"":""-100""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_number_003","passed","multiply_lhs_number_by_rhs_number_003","false","{""type"":""number"",""value"":""100""}","{""type"":""number"",""value"":""100""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_number_004","passed","multiply_lhs_number_by_rhs_number_004","false","{""type"":""number"",""value"":""0""}","{""type"":""number"",""value"":""0""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_ymDuration_001","passed","multiply_lhs_number_by_rhs_ymDuration_001","false","{""kind"":""year_month"",""months"":120,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":120,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_ymDuration_002","passed","multiply_lhs_number_by_rhs_ymDuration_002","false","{""kind"":""year_month"",""months"":-120,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":-120,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_ymDuration_003","passed","multiply_lhs_number_by_rhs_ymDuration_003","false","{""kind"":""year_month"",""months"":120,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":120,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_ymDuration_004","passed","multiply_lhs_number_by_rhs_ymDuration_004","false","{""kind"":""year_month"",""months"":12,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":12,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_ymDuration_005","passed","multiply_lhs_number_by_rhs_ymDuration_005","false","{""kind"":""year_month"",""months"":24,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":24,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_ymDuration_006","passed","multiply_lhs_number_by_rhs_ymDuration_006","false","{""kind"":""year_month"",""months"":26,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":26,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_ymDuration_007","passed","multiply_lhs_number_by_rhs_ymDuration_007","false","{""kind"":""year_month"",""months"":0,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":0,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_ymDuration_008","passed","multiply_lhs_number_by_rhs_ymDuration_008","false","{""kind"":""year_month"",""months"":3,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":3,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_ymDuration_009","passed","multiply_lhs_number_by_rhs_ymDuration_009","false","{""kind"":""year_month"",""months"":-3,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":-3,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_ymDuration_010","passed","multiply_lhs_number_by_rhs_ymDuration_010","false","{""kind"":""year_month"",""months"":-57,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":-57,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_ymDuration_by_rhs_number_001","passed","multiply_lhs_ymDuration_by_rhs_number_001","false","{""kind"":""year_month"",""months"":120,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":120,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_ymDuration_by_rhs_number_002","passed","multiply_lhs_ymDuration_by_rhs_number_002","false","{""kind"":""year_month"",""months"":-120,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":-120,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_ymDuration_by_rhs_number_003","passed","multiply_lhs_ymDuration_by_rhs_number_003","false","{""kind"":""year_month"",""months"":120,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":120,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_ymDuration_by_rhs_number_004","passed","multiply_lhs_ymDuration_by_rhs_number_004","false","{""kind"":""year_month"",""months"":12,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":12,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_ymDuration_by_rhs_number_005","passed","multiply_lhs_ymDuration_by_rhs_number_005","false","{""kind"":""year_month"",""months"":24,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":24,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_ymDuration_by_rhs_number_006","passed","multiply_lhs_ymDuration_by_rhs_number_006","false","{""kind"":""year_month"",""months"":26,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":26,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_ymDuration_by_rhs_number_007","passed","multiply_lhs_ymDuration_by_rhs_number_007","false","{""kind"":""year_month"",""months"":0,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":0,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_ymDuration_by_rhs_number_008","passed","multiply_lhs_ymDuration_by_rhs_number_008","false","{""kind"":""year_month"",""months"":3,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":3,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_ymDuration_by_rhs_number_009","passed","multiply_lhs_ymDuration_by_rhs_number_009","false","{""kind"":""year_month"",""months"":-3,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":-3,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_ymDuration_by_rhs_number_010","passed","multiply_lhs_ymDuration_by_rhs_number_010","false","{""kind"":""year_month"",""months"":-57,""seconds"":0,""type"":""duration""}","{""kind"":""year_month"",""months"":-57,""seconds"":0,""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","subtract_lhs_dateAndTime_minus_rhs_dateAndTime_001","passed","subtract_lhs_dateAndTime_minus_rhs_dateAndTime_001","false","{""kind"":""day_time"",""months"":0,""seconds"":86400,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""86400"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","subtract_lhs_dateAndTime_minus_rhs_dateAndTime_002","passed","subtract_lhs_dateAndTime_minus_rhs_dateAndTime_002","true","null","null","{""code"":""evaluation_error"",""message"":""temporal operation failed"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","subtract_lhs_dateAndTime_minus_rhs_dateAndTime_003","passed","subtract_lhs_dateAndTime_minus_rhs_dateAndTime_003","true","null","null","{""code"":""evaluation_error"",""message"":""temporal operation failed"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","subtract_lhs_dateAndTime_minus_rhs_dateAndTime_004","passed","subtract_lhs_dateAndTime_minus_rhs_dateAndTime_004","true","null","null","{""code"":""evaluation_error"",""message"":""temporal operation failed"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","subtract_lhs_dateAndTime_minus_rhs_dateAndTime_005","passed","subtract_lhs_dateAndTime_minus_rhs_dateAndTime_005","true","null","null","{""code"":""evaluation_error"",""message"":""temporal operation failed"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","subtract_lhs_dateAndTime_minus_rhs_dateAndTime_006","passed","subtract_lhs_dateAndTime_minus_rhs_dateAndTime_006","false","{""kind"":""day_time"",""months"":0,""seconds"":86400,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""86400"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
